id,sex,country,city,bdate,years,range_years
5536101,Male,Россия,Батайск,1990,31,Старше 27
5527239,Male,Россия,Рязань,1989,32,Старше 27
5523998,Male,Россия,Москва,1991,30,Старше 27
5517553,Male,Россия,Пермь,1988,33,Старше 27
5514582,Male,Россия,Владивосток,1987,34,Старше 27
5512736,Male,Россия,Санкт-Петербург,1989,32,Старше 27
5477831,Male,Россия,Великий Новгород,1986,35,Старше 27
5466122,Female,Россия,Москва,1989,32,Старше 27
5458410,Male,Россия,Екатеринбург,1988,33,Старше 27
5446939,Male,Россия,Озерск,1986,35,Старше 27
5446674,Male,Россия,Москва,1994,27,23-27
5420089,Male,Россия,Москва,1992,29,Старше 27
5415663,Male,Россия,Челябинск,1983,38,Старше 27
5409039,Male,Россия,Новомосковск,1991,30,Старше 27
5405412,Male,Россия,Нефтегорск,1991,30,Старше 27
5396851,Male,Россия,Сургут,1986,35,Старше 27
5387082,Male,Россия,Курган,1991,30,Старше 27
5386096,Male,Россия,Хотьково,1990,31,Старше 27
5382327,Male,Россия,Санкт-Петербург,1993,28,Старше 27
5358905,Male,Россия,Москва,1987,34,Старше 27
5353023,Male,Россия,Москва,1993,28,Старше 27
5346970,Male,Россия,Новосибирск,1991,30,Старше 27
5341905,Male,Россия,Южно-Сахалинск,1993,28,Старше 27
5330359,Male,Россия,Екатеринбург,1988,33,Старше 27
5325434,Male,Россия,Южно-Сахалинск,1987,34,Старше 27
5325091,Male,Россия,Рязань,1987,34,Старше 27
5321033,Male,Россия,Зеленоград,1992,29,Старше 27
5308827,Male,Россия,Москва,1990,31,Старше 27
5300937,Male,Россия,Хотьково,1989,32,Старше 27
5299006,Male,Россия,Москва,1988,33,Старше 27
5294960,Male,Россия,Москва,1994,27,23-27
5273061,Male,Россия,Москва,1993,28,Старше 27
5234759,Male,Россия,Санкт-Петербург,1988,33,Старше 27
5229385,Male,Россия,Королёв,1992,29,Старше 27
5202426,Male,Россия,Архангельск,1983,38,Старше 27
5197260,Male,Россия,Озерск,1990,31,Старше 27
5195475,Male,Россия,Якутск,1982,39,Старше 27
5184999,Male,Россия,Великий Новгород,1984,37,Старше 27
5162364,Male,Россия,Сосновоборск,1991,30,Старше 27
5148569,Male,Россия,Unfiled_city,1984,37,Старше 27
5146335,Male,Россия,Самара,1987,34,Старше 27
5134057,Male,Россия,Москва,1988,33,Старше 27
5094996,Male,Россия,Москва,1981,40,Старше 27
5087777,Male,Россия,Салехард,1987,34,Старше 27
5081272,Male,Россия,Санкт-Петербург,1996,25,23-27
